"Stichtagdatjahr","DatenstandCd","HAArtLevel1Sort","HAArtLevel1Cd","HAArtLevel1Lang","HASTWESort","HASTWECd","HASTWELang","RaumSort","RaumCd","RaumLang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","AnzHA","HAPreisWohnflaeche","HAMedianPreis","HASumPreis"
2021,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",3,"3","3-Zimmer","3",11616,1150000,3515000
2021,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",4,"4","4-Zimmer","4",10143,1217500,4905500
2021,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",5,"5","5-Zimmer","1–3",8865,1250000,K
2021,"D",1,"22","Kauf",1,"J","Ja",120,"12","Kreis 12",6,"6","6-Zimmer und mehr","1–3",9942,1700000,K
2021,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",1,"1","1-Zimmer","0",,,
2021,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",2,"2","2-Zimmer","1–3",10833,780000,K
2021,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",3,"3","3-Zimmer","1–3",8196,795000,K
2021,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",4,"4","4-Zimmer","1–3",11532,1280000,K
2021,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",5,"5","5-Zimmer","1–3",8865,1250000,K
2021,"D",1,"22","Kauf",1,"J","Ja",121,"121","Saatlen",6,"6","6-Zimmer und mehr","0",,,
2021,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",1,"1","1-Zimmer","0",,,
2021,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",2,"2","2-Zimmer","1–3",11071,620000,K
2021,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",3,"3","3-Zimmer","1–3",11893,1360000,K
2021,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",4,"4","4-Zimmer","1–3",8754,1155000,K
2021,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",5,"5","5-Zimmer","0",,,
2021,"D",1,"22","Kauf",1,"J","Ja",122,"122","Schwamendingen-Mitte",6,"6","6-Zimmer und mehr","0",,,
2021,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",1,"1","1-Zimmer","0",,,
2021,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",2,"2","2-Zimmer","0",,,
2021,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",3,"3","3-Zimmer","0",,,
2021,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",4,"4","4-Zimmer","0",,,
2021,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",5,"5","5-Zimmer","0",,,
2021,"D",1,"22","Kauf",1,"J","Ja",123,"123","Hirzenbach",6,"6","6-Zimmer und mehr","1–3",9942,1700000,K
2022,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",1,"1","1-Zimmer","29",15565,510310,18257094
2022,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",2,"2","2-Zimmer","121",14801,1025000,143857834
2022,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",3,"3","3-Zimmer","197",14375,1306660,282092536
2022,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",4,"4","4-Zimmer","219",14224,1630000,397705468
2022,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",5,"5","5-Zimmer","71",14919,2201000,167950184
2022,"D",1,"22","Kauf",1,"J","Ja",0,"0","Ganze Stadt",6,"6","6-Zimmer und mehr","17",18553,3500000,59806000
2022,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",1,"1","1-Zimmer","1-3",18966,550000,1673669
2022,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",2,"2","2-Zimmer","3",28966,1680000,4738331
2022,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",3,"3","3-Zimmer","1–3",11450,1500000,K
2022,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",4,"4","4-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",10,"1","Kreis 1",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",1,"1","1-Zimmer","1–3",14655,425000,K
2022,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",2,"2","2-Zimmer","1–3",28966,1680000,K
2022,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",3,"3","3-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",4,"4","4-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",11,"011","Rathaus",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",2,"2","2-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",3,"3","3-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",4,"4","4-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",12,"012","Hochschulen",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",1,"1","1-Zimmer","1–3",38667,823670,K
2022,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",2,"2","2-Zimmer","1–3",27517,1529170,K
2022,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",3,"3","3-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",4,"4","4-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",13,"013","Lindenhof",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",2,"2","2-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",3,"3","3-Zimmer","1–3",11450,1500000,K
2022,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",4,"4","4-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",14,"014","City",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",1,"1","1-Zimmer","1–3",24828,720000,K
2022,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",2,"2","2-Zimmer","33",11986,882500,35138849
2022,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",3,"3","3-Zimmer","57",11882,1125000,67276114
2022,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",4,"4","4-Zimmer","58",11935,1323580,86883550
2022,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",5,"5","5-Zimmer","11",12961,1970000,24159166
2022,"D",1,"22","Kauf",1,"J","Ja",20,"2","Kreis 2",6,"6","6-Zimmer und mehr","1–3",10339,1830000,K
2022,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",2,"2","2-Zimmer","28",11904,882500,27191482
2022,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",3,"3","3-Zimmer","54–56",11915,1125000,65300947
2022,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",4,"4","4-Zimmer","53",11802,1320000,73068550
2022,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",5,"5","5-Zimmer","3–5",11204,1666250,6992700
2022,"D",1,"22","Kauf",1,"J","Ja",21,"021","Wollishofen",6,"6","6-Zimmer und mehr","1–3",10339,1830000,K
2022,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",2,"2","2-Zimmer","1–3",8114,591180,K
2022,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",3,"3","3-Zimmer","1–3",9443,987580,K
2022,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",4,"4","4-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",5,"5","5-Zimmer","1–3",10771,1623230,K
2022,"D",1,"22","Kauf",1,"J","Ja",23,"023","Leimbach",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",1,"1","1-Zimmer","1–3",24828,720000,K
2022,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",2,"2","2-Zimmer","1–3",18828,2410000,K
2022,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",3,"3","3-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",4,"4","4-Zimmer","5",20275,2300000,13815000
2022,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",5,"5","5-Zimmer","5",18321,2400000,13920000
2022,"D",1,"22","Kauf",1,"J","Ja",24,"024","Enge",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",1,"1","1-Zimmer","1–3",15789,600000,K
2022,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",2,"2","2-Zimmer","1–3",23017,1484040,K
2022,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",3,"3","3-Zimmer","10",20501,2057500,19101130
2022,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",4,"4","4-Zimmer","9",14700,2300000,17441024
2022,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",5,"5","5-Zimmer","3",12500,2490000,7415000
2022,"D",1,"22","Kauf",1,"J","Ja",30,"3","Kreis 3",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",2,"2","2-Zimmer","1–3",23017,1484040,K
2022,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",3,"3","3-Zimmer","7–9",18571,2030000,16541130
2022,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",4,"4","4-Zimmer","3–7",10200,1480000,12375000
2022,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",5,"5","5-Zimmer","1–3",15207,2132500,K
2022,"D",1,"22","Kauf",1,"J","Ja",31,"031","Alt-Wiedikon",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",2,"2","2-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",3,"3","3-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",4,"4","4-Zimmer","1–3",14700,2646020,K
2022,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",5,"5","5-Zimmer","1–3",8491,3150000,K
2022,"D",1,"22","Kauf",1,"J","Ja",33,"033","Friesenberg",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",1,"1","1-Zimmer","1–3",15789,600000,K
2022,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",2,"2","2-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",3,"3","3-Zimmer","1–3",32000,2560000,K
2022,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",4,"4","4-Zimmer","1–3",20508,2420000,K
2022,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",34,"034","Sihlfeld",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",2,"2","2-Zimmer","2–6",19776,987500,1975000
2022,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",3,"3","3-Zimmer","1–3",17806,1525000,K
2022,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",4,"4","4-Zimmer","5",15896,1650000,9079000
2022,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",40,"4","Kreis 4",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",2,"2","2-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",3,"3","3-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",4,"4","4-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",41,"041","Werd",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",2,"2","2-Zimmer","1–3",19340,1025000,K
2022,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",3,"3","3-Zimmer","1–3",17806,1525000,K
2022,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",4,"4","4-Zimmer","1–3",17368,1986000,K
2022,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",42,"042","Langstrasse",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",2,"2","2-Zimmer","1–3",20213,950000,K
2022,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",3,"3","3-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",4,"4","4-Zimmer","1–3",12683,1275000,K
2022,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",44,"044","Hard",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",1,"1","1-Zimmer","3-5",18824,1346000,3776309
2022,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",2,"2","2-Zimmer","11",19082,1600000,16324948
2022,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",3,"3","3-Zimmer","12",19438,2065000,25706918
2022,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",4,"4","4-Zimmer","1–3",21277,4400000,K
2022,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",50,"5","Kreis 5",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",1,"1","1-Zimmer","1–3",11325,510310,K
2022,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",2,"2","2-Zimmer","1–3",11325,742270,K
2022,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",3,"3","3-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",4,"4","4-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",51,"051","Gewerbeschule",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",1,"1","1-Zimmer","1–3",24707,1633000,K
2022,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",2,"2","2-Zimmer","8–10",20143,1752500,13830000
2022,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",3,"3","3-Zimmer","12",19438,2065000,25706918
2022,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",4,"4","4-Zimmer","1–3",21277,4400000,K
2022,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",52,"052","Escher Wyss",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",1,"1","1-Zimmer","1–4",14730,391440,2098912
2022,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",2,"2","2-Zimmer","2–6",12875,1030000,2060000
2022,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",3,"3","3-Zimmer","14",16322,1420000,24210000
2022,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",4,"4","4-Zimmer","7",17875,2400000,15970000
2022,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",5,"5","5-Zimmer","3",20000,3000000,10620000
2022,"D",1,"22","Kauf",1,"J","Ja",60,"6","Kreis 6",6,"6","6-Zimmer und mehr","1–3",20027,3625000,K
2022,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",1,"1","1-Zimmer","1–4",14730,391440,2098912
2022,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",2,"2","2-Zimmer","1–3",15500,1240000,K
2022,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",3,"3","3-Zimmer","4",14122,1180000,4745000
2022,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",4,"4","4-Zimmer","4–6",16040,1620000,10030000
2022,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",5,"5","5-Zimmer","1–3",18868,3000000,K
2022,"D",1,"22","Kauf",1,"J","Ja",61,"061","Unterstrass",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",2,"2","2-Zimmer","1–3",10250,820000,K
2022,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",3,"3","3-Zimmer","10",17701,1720000,19465000
2022,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",4,"4","4-Zimmer","1–3",21378,2970000,K
2022,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",5,"5","5-Zimmer","1–3",22755,3810000,K
2022,"D",1,"22","Kauf",1,"J","Ja",63,"063","Oberstrass",6,"6","6-Zimmer und mehr","1–3",20027,3625000,K
2022,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",1,"1","1-Zimmer","3",18500,740000,2085000
2022,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",2,"2","2-Zimmer","22",17457,1322640,31185185
2022,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",3,"3","3-Zimmer","34",16369,1470000,55122286
2022,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",4,"4","4-Zimmer","46",18141,2276000,104881073
2022,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",5,"5","5-Zimmer","22",15710,2429600,54922661
2022,"D",1,"22","Kauf",1,"J","Ja",70,"7","Kreis 7",6,"6","6-Zimmer und mehr","8",21944,3705000,33310000
2022,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",1,"1","1-Zimmer","1–3",14146,605000,K
2022,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",2,"2","2-Zimmer","9",24643,1560000,15598000
2022,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",3,"3","3-Zimmer","6",18978,1956000,11928175
2022,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",4,"4","4-Zimmer","19",19273,2372820,47228075
2022,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",5,"5","5-Zimmer","4",20554,3432780,14075562
2022,"D",1,"22","Kauf",1,"J","Ja",71,"071","Fluntern",6,"6","6-Zimmer und mehr","5–7",22093,3910000,22140000
2022,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",2,"2","2-Zimmer","1–3",22500,900000,K
2022,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",3,"3","3-Zimmer","4",16800,2333180,9516364
2022,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",4,"4","4-Zimmer","4",20481,2654000,10616636
2022,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",5,"5","5-Zimmer","5",16898,3045000,14307199
2022,"D",1,"22","Kauf",1,"J","Ja",72,"072","Hottingen",6,"6","6-Zimmer und mehr","1–3",19559,3500000,K
2022,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",2,"2","2-Zimmer","1–3",16557,1329490,K
2022,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",3,"3","3-Zimmer","8",16525,1450000,11135847
2022,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",4,"4","4-Zimmer","6-8",17727,2195000,15343662
2022,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",73,"073","Hirslanden",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",1,"1","1-Zimmer","1–3",19886,875000,K
2022,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",2,"2","2-Zimmer","7-9",14801,1100000,10628400
2022,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",3,"3","3-Zimmer","16",14741,1337750,22541900
2022,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",4,"4","4-Zimmer","17",15686,1732600,31692700
2022,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",5,"5","5-Zimmer","13",14706,2260000,26539900
2022,"D",1,"22","Kauf",1,"J","Ja",74,"074","Witikon",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",1,"1","1-Zimmer","1–3",19655,570000,K
2022,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",2,"2","2-Zimmer","3–9",31964,1790000,5740000
2022,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",3,"3","3-Zimmer","1–3",23092,1755000,K
2022,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",4,"4","4-Zimmer","5",19167,2300000,11130000
2022,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",5,"5","5-Zimmer","3",17874,3305000,8449000
2022,"D",1,"22","Kauf",1,"J","Ja",80,"8","Kreis 8",6,"6","6-Zimmer und mehr","1–3",24340,3870000,K
2022,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",2,"2","2-Zimmer","1–3",40000,2400000,K
2022,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",3,"3","3-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",4,"4","4-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",5,"5","5-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",81,"081","Seefeld",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",1,"1","1-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",2,"2","2-Zimmer","1–3",16667,1550000,K
2022,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",3,"3","3-Zimmer","1–3",23092,1755000,K
2022,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",4,"4","4-Zimmer","1–3",19664,2930000,K
2022,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",5,"5","5-Zimmer","1–3",27542,3305000,K
2022,"D",1,"22","Kauf",1,"J","Ja",82,"082","Mühlebach",6,"6","6-Zimmer und mehr","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",1,"1","1-Zimmer","1–3",19655,570000,K
2022,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",2,"2","2-Zimmer","1–3",31964,1790000,K
2022,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",3,"3","3-Zimmer","0",,,
2022,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",4,"4","4-Zimmer","1–3",17603,1960000,K
2022,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",5,"5","5-Zimmer","1–3",15591,2572000,K
2022,"D",1,"22","Kauf",1,"J","Ja",83,"083","Weinegg",6,"6","6-Zimmer und mehr","1–3",24340,3870000,K
2022,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",1,"1","1-Zimmer","5",15517,482500,3021204
2022,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",2,"2","2-Zimmer","10",16794,1045000,10455000
2022,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",3,"3","3-Zimmer","10",14413,1187530,11795050
2022,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",4,"4","4-Zimmer","20",15908,1708000,34650002
2022,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",5,"5","5-Zimmer","4–6",12788,1476250,10130833
2022,"D",1,"22","Kauf",1,"J","Ja",90,"9","Kreis 9",6,"6","6-Zimmer und mehr","1–3",12981,2646000,K
2022,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",1,"1","1-Zimmer","1–3",15565,482500,K
2022,"D",1,"22","Kauf",1,"J","Ja",91,"091","Albisrieden",2,"2","2-Zimmer","5",17679,1400000,6965000
